name,id,shortName,path,displayName,featureType,coordinates
"Mndeme Ndugu Dispensary",JPnixoydM2T,"Mndeme Ndugu Dispensary","/m0frOspS7JY/lnOyHhoLzre/WCTbfnMiNF3/JPnixoydM2T","Mndeme Ndugu Dispensary",POINT,"[38.061192,-4.383083]"
"Mndimbo Dispensary",mFiH7h487ES,"Mndimbo Dispensary","/m0frOspS7JY/lnOyHhoLzre/WCTbfnMiNF3/mFiH7h487ES","Mndimbo Dispensary",POINT,"[38.060757,-4.288177]"
"Mnekezi Dispensary",PMDokGbJhtJ,"Mnekezi Dispensary","/m0frOspS7JY/MAL4cfZoFhJ/saOGTLvMX4F/PMDokGbJhtJ","Mnekezi Dispensary",POINT,"[32.0039,-3.07646]"
"Mnenia Health Center",Ck4ZEh1ha3N,"Mnenia Health Center","/m0frOspS7JY/Cpd5l15XxwA/yTTjcYh4xqa/Ck4ZEh1ha3N","Mnenia Health Center",POINT,"[35.868897,-4.698476]"
"Mnero  Hospital at District Level",lYrcfieGVea,"Mnero  Hospital at District Level","/m0frOspS7JY/VMgrQWSVIYn/W884lMlfpca/lYrcfieGVea","Mnero  Hospital at District Level",POINT,"[38.63184,-10.1831]"
"Mng'aro Dispensary",qDtlOLyN5pe,"Mng'aro Dispensary","/m0frOspS7JY/vU0Qt1A5IDz/ilY7TEjviqa/qDtlOLyN5pe","Mng'aro Dispensary",POINT,"[38.40355,-4.54748]"
"Mng'aru Dispensary",yMSYQiq5iAu,"Mng'aru Dispensary","/m0frOspS7JY/yyW17iCz9As/Tp2jluoQwvA/yMSYQiq5iAu","Mng'aru Dispensary",POINT,"[38.89124,-7.790573]"
"Mng'aru Prison Dispensary",urMbkC1vJOj,"Mng'aru Prison Dispensary","/m0frOspS7JY/yyW17iCz9As/Tp2jluoQwvA/urMbkC1vJOj","Mng'aru Prison Dispensary",POINT,"[38.88559,-7.78589]"
"Mngate Dispensary",CTCmtqfgkow,"Mngate Dispensary","/m0frOspS7JY/qarQhOt2OEh/m4ow47nd3DC/CTCmtqfgkow","Mngate Dispensary",POINT,"[34.664035,-9.171027]"
"Mngazi Dispensary",tDqvXlkVYoa,"Mngazi Dispensary","/m0frOspS7JY/Sj50oz9EHvD/G2obPNftMUt/tDqvXlkVYoa","Mngazi Dispensary",POINT,"[37.65,-7.41667]"
"Mngeta Health Center",SgfN2XULXvO,"Mngeta Health Center","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/SgfN2XULXvO","Mngeta Health Center",POINT,"[36.1067,-8.31667]"
"Mnima Dispensary",NMRKWGO7YNE,"Mnima Dispensary","/m0frOspS7JY/bN5q5k5DgLA/QRjyrYOr2vh/NMRKWGO7YNE","Mnima Dispensary",POINT,"[39.781232,-10.470821]"
"Mninga Dispensary",ByCGsmxBulc,"Mninga Dispensary","/m0frOspS7JY/sWOWPBvwNY2/ppnbxB0TxjG/ByCGsmxBulc","Mninga Dispensary",POINT,"[35.2248,-8.58072]"
"Mnkola Dispensary",c6NsjHJUdjG,"Mnkola Dispensary","/m0frOspS7JY/Cpd5l15XxwA/Ak1TMj0oYc7/c6NsjHJUdjG","Mnkola Dispensary",POINT,"[35.4416,-5.90769]"
"Mnokola Dispensary",dpyOfS08g55,"Mnokola Dispensary","/m0frOspS7JY/vAtZ8a924Lx/cb9rqgLXFeh/dpyOfS08g55","Mnokola Dispensary",POINT,"[31.9438,-8.63968]"
"Mnolela Dispensary",CeaOelnIeck,"Mnolela Dispensary","/m0frOspS7JY/VMgrQWSVIYn/sjKfO239rjD/CeaOelnIeck","Mnolela Dispensary",POINT,"[39.7386,-10.2231]"
"Mnolela Dispensary",lxilKF6L0pK,"Mnolela Dispensary","/m0frOspS7JY/bN5q5k5DgLA/IYqT1Xik8Bj/lxilKF6L0pK","Mnolela Dispensary",POINT,"[39.20657,-10.68452]"
"Mnongodi Dispensary",qie7r5i4lHl,"Mnongodi Dispensary","/m0frOspS7JY/bN5q5k5DgLA/QRjyrYOr2vh/qie7r5i4lHl","Mnongodi Dispensary",POINT,"[39.973177,-10.769246]"
"Mnyahi Dispensary",Xd5Huz3fbZw,"Mnyahi Dispensary","/m0frOspS7JY/bN5q5k5DgLA/QRjyrYOr2vh/Xd5Huz3fbZw","Mnyahi Dispensary",POINT,"[39.806804,-10.734132]"
"Mnyamasi Dispensary",dqWjHy0JCOy,"Mnyamasi Dispensary","/m0frOspS7JY/DWSo42hunXH/PKl52zU7vuH/dqWjHy0JCOy","Mnyamasi Dispensary",POINT,"[31.06771,-6.32923]"
"Mnyambe Dispensary",Rjt2B6jW85H,"Mnyambe Dispensary","/m0frOspS7JY/bN5q5k5DgLA/IYqT1Xik8Bj/Rjt2B6jW85H","Mnyambe Dispensary",POINT,"[39.1361,-10.5696]"
"Mnyangara Dispensary",T5Kgs3Gnthv,"Mnyangara Dispensary","/m0frOspS7JY/VMgrQWSVIYn/sjKfO239rjD/T5Kgs3Gnthv","Mnyangara Dispensary",NONE,
"Mnyani Dispensary",fCMwxTHbQMj,"Mnyani Dispensary","/m0frOspS7JY/VMgrQWSVIYn/aiZstwpkrny/fCMwxTHbQMj","Mnyani Dispensary",POINT,"[39.42744,-10.00056]"
"Mnyawi Dispensary",rh5UJxhdMea,"Mnyawi Dispensary","/m0frOspS7JY/bN5q5k5DgLA/QRjyrYOr2vh/rh5UJxhdMea","Mnyawi Dispensary",POINT,"[39.846584,-10.750625]"
"Mnyeu Dispensary",LJhX6F14xo5,"Mnyeu Dispensary","/m0frOspS7JY/bN5q5k5DgLA/IYqT1Xik8Bj/LJhX6F14xo5","Mnyeu Dispensary",POINT,"[39.4068,-10.6792]"
"Mnyuzi Dispensary",aTqAQLiz511,"Mnyuzi Dispensary","/m0frOspS7JY/Rg0jCRi9297/d07Wtk7brGz/aTqAQLiz511","Mnyuzi Dispensary",POINT,"[32.5477,-8.95723]"
"Mnyuzi Dispensary",Jq5G1IhO4h0,"Mnyuzi Dispensary","/m0frOspS7JY/vU0Qt1A5IDz/QBC1po2JaJW/Jq5G1IhO4h0","Mnyuzi Dispensary",POINT,"[38.58218,-5.223509]"
"Mnzava's  Dispensary",nT0iOFv8LU0,"Mnzava's  Dispensary","/m0frOspS7JY/vAtZ8a924Lx/cZMveFzVrXh/nT0iOFv8LU0","Mnzava's  Dispensary",POINT,"[31.61579,-7.96172]"
"Moa Dispensary",pIIIPtFKlb7,"Moa Dispensary","/m0frOspS7JY/vU0Qt1A5IDz/B9idcF4fOIW/pIIIPtFKlb7","Moa Dispensary",POINT,"[39.1707,-4.76797]"
"Mobile and Static Eye Service  Eye Clinic",Xz5XJCQN4ve,"Mobile and Static Eye Service  Eye Clinic","/m0frOspS7JY/acZHYslyJLt/xe93MrFXOYV/Xz5XJCQN4ve","Mobile and Static Eye Service  Eye Clinic",POINT,"[39.23914,-6.83905]"
"MOCET Dispensary",ipBJf0VMhK0,"MOCET Dispensary","/m0frOspS7JY/YtVMnut7Foe/D21VsjNL2LB/ipBJf0VMhK0","MOCET Dispensary",NONE,"[36.45199,-3.29983]"
"Modeco  Level III single purpose Health Laboratory",tAgLvasQYmC,"Modeco  Level III single purpose Health Laboratory","/m0frOspS7JY/Sj50oz9EHvD/nUFAmN93pH4/tAgLvasQYmC","Modeco  Level III single purpose Health Laboratory",POINT,"[37.64833,-6.804919]"
"Mofu Dispensary",ZP3ctM9KROg,"Mofu Dispensary","/m0frOspS7JY/Sj50oz9EHvD/oMao5qA3DBy/ZP3ctM9KROg","Mofu Dispensary",POINT,"[36.345527,-8.2953]"
"Mogra Care Dispensary",jzduEXXDxLa,"Mogra Care Dispensary","/m0frOspS7JY/A3b5mw8DJYC/e3ATlebHNrD/jzduEXXDxLa","Mogra Care Dispensary",POINT,"[33.52904,-8.89427]"
