name,id,shortName,path,displayName,geometry
"ms Insiza District",DT0eXd2QTTu,"ms Insiza District","/uLFWBf4qXuv/v8smX6cfIdv/DT0eXd2QTTu","ms Insiza District","POLYGON ((29.1586 -20.5574, 29.1533 -20.556, 29.1498 -20.5514, 29.1446 -20.5447, 29.1405 -20.5388, 29.137 -20.5336, 29.1288 -20.5267, 29.1276 -20.5248, 29.1271 -20.5238, 29.1293 -20.5172, 29.1297 -20.5135, 29.1284 -20.5082, 29.1261 -20.5002, 29.1282 -20.4988, 29.127 -20.4958, 29.1256 -20.4922, 29.1248 -20.4888, 29.1252 -20.486, 29.1271 -20.4817, 29.1256 -20.4789, 29.1243 -20.4765, 29.1263 -20.4746, 29.128 -20.4707, 29.1283 -20.4678, 29.1278 -20.4627, 29.1289 -20.4597, 29.1335 -20.4586, 29.1346 -20.4555, 29.1329 -20.4515, 29.1314 -20.4473, 29.1279 -20.44, 29.1273 -20.429, 29.1295 -20.4265, 29.1295 -20.4237, 29.1253 -20.4233, 29.1223 -20.4241, 29.121 -20.4215, 29.1218 -20.4178, 29.1218 -20.4148, 29.1217 -20.411, 29.177 -20.4057, 29.2317 -20.3781, 29.2239 -20.3662, 29.2111 -20.3473, 29.1977 -20.3261, 29.1936 -20.3202, 29.1995 -20.2872, 29.1872 -20.2663, 29.1898 -20.2507, 29.1938 -20.2249, 29.2101 -20.1916, 29.1579 -20.1912, 29.0887 -20.1485, 29.0892 -20.1084, 29.0831 -20.1065, 29.0566 -20.1011, 29.0478 -20.0498, 29.0402 -20.0031, 29.0199 -20.0063, 29.0182 -19.9978, 29.0147 -19.9744, 28.999 -19.9658, 28.9843 -19.956, 28.9852 -19.9544, 28.9854 -19.9541, 28.9867 -19.9503, 28.9883 -19.9465, 28.9905 -19.9433, 28.9839 -19.9175, 28.9677 -19.8642, 28.955 -19.8217, 28.9974 -19.8364, 29.0003 -19.8371, 29.0431 -19.8524, 29.0465 -19.8532, 29.072 -19.83, 29.0978 -19.8141, 29.0858 -19.8072, 29.1033 -19.7753, 29.1029 -19.7094, 29.0416 -19.6573, 29.0691 -19.6544, 29.1157 -19.6013, 29.195 -19.5647, 29.1271 -19.5348, 29.0943 -19.5343, 29.0834 -19.5193, 29.0821 -19.5098, 29.0903 -19.5065, 29.0921 -19.5015, 29.0963 -19.5006, 29.0988 -19.4983, 29.1027 -19.4918, 29.1072 -19.4903, 29.1718 -19.4977, 29.2154 -19.5296, 29.2346 -19.4819, 29.2372 -19.4826, 29.2399 -19.4841, 29.2421 -19.4866, 29.2437 -19.4913, 29.2455 -19.497, 29.2483 -19.4995, 29.2507 -19.5008, 29.2539 -19.5028, 29.2558 -19.5061, 29.2562 -19.509, 29.2574 -19.511, 29.2613 -19.5131, 29.2648 -19.5146, 29.2669 -19.5181, 29.2703 -19.5226, 29.2729 -19.5253, 29.2767 -19.5284, 29.2798 -19.5323, 29.2803 -19.5351, 29.2805 -19.5386, 29.2801 -19.5422, 29.2795 -19.5455, 29.28 -19.5478, 29.2813 -19.5514, 29.281 -19.5566, 29.2812 -19.5597, 29.2822 -19.5644, 29.2836 -19.5666, 29.2857 -19.5678, 29.2883 -19.5682, 29.2923 -19.5691, 29.2952 -19.5723, 29.2974 -19.5734, 29.3008 -19.5739, 29.3011 -19.5763, 29.2976 -19.5796, 29.2956 -19.5827, 29.2983 -19.5871, 29.3013 -19.59, 29.3029 -19.5914, 29.3058 -19.5939, 29.3079 -19.5964, 29.3073 -19.6003, 29.3106 -19.6025, 29.3129 -19.6038, 29.3151 -19.6075, 29.3164 -19.6102, 29.3152 -19.6135, 29.316 -19.616, 29.3185 -19.6182, 29.3228 -19.619, 29.3272 -19.6213, 29.3302 -19.6225, 29.3332 -19.6245, 29.3364 -19.6254, 29.3402 -19.6273, 29.3422 -19.6292, 29.3451 -19.6302, 29.3491 -19.633, 29.3521 -19.6361, 29.3547 -19.6391, 29.3563 -19.6419, 29.3544 -19.6431, 29.356 -19.6443, 29.3564 -19.6464, 29.3586 -19.6493, 29.3586 -19.6521, 29.357 -19.6548, 29.3598 -19.6576, 29.3615 -19.66, 29.3605 -19.6619, 29.3605 -19.6653, 29.3601 -19.6678, 29.3603 -19.6718, 29.3615 -19.6735, 29.3623 -19.6769, 29.3639 -19.6794, 29.3681 -19.6778, 29.3708 -19.6786, 29.3729 -19.6827, 29.3749 -19.6861, 29.3776 -19.6885, 29.3827 -19.6896, 29.3851 -19.6901, 29.3872 -19.6911, 29.3896 -19.694, 29.3927 -19.6941, 29.395 -19.6961, 29.3973 -19.6972, 29.4011 -19.6992, 29.4009 -19.7035, 29.4026 -19.7073, 29.4042 -19.7103, 29.4054 -19.7143, 29.4033 -19.7177, 29.4049 -19.7206, 29.4065 -19.7229, 29.4069 -19.7259, 29.4089 -19.7283, 29.4122 -19.7312, 29.4129 -19.734, 29.4131 -19.7386, 29.4137 -19.7421, 29.4126 -19.7447, 29.4104 -19.7468, 29.4113 -19.7502, 29.4114 -19.7505, 29.4155 -19.7515, 29.4204 -19.7529, 29.4233 -19.7572, 29.421 -19.7587, 29.4175 -19.7616, 29.416 -19.7644, 29.4176 -19.767, 29.4165 -19.7714, 29.4149 -19.7822, 29.4138 -19.7916, 29.413 -19.7983, 29.4126 -19.8023, 29.4127 -19.8059, 29.4036 -19.8184, 29.4031 -19.8304, 29.4033 -19.834, 29.4032 -19.8427, 29.4065 -19.8567, 29.4089 -19.8676, 29.4106 -19.8755, 29.4138 -19.8871, 29.4363 -19.8708, 29.4456 -19.8638, 29.4724 -19.8478, 29.4992 -19.8599, 29.5024 -19.8614, 29.5176 -19.8635, 29.5256 -19.8677, 29.5312 -19.8707, 29.5429 -19.8749, 29.5622 -19.8861, 29.5822 -19.9182, 29.5984 -19.9342, 29.606 -19.935, 29.6185 -19.9322, 29.654 -19.9122, 29.6639 -19.9083, 29.6802 -19.9052, 29.6873 -19.9289, 29.6942 -19.9689, 29.6952 -19.9722, 29.6993 -19.9732, 29.7109 -19.9729, 29.7167 -19.9708, 29.7242 -19.9675, 29.7504 -19.956, 29.7528 -19.9551, 29.7973 -19.9455, 29.7981 -19.9526, 29.8014 -19.9541, 29.8013 -19.9745, 29.7999 -19.984, 29.8005 -19.9973, 29.8004 -20.0033, 29.8094 -20.0002, 29.8195 -20.0017, 29.8295 -20.0017, 29.8361 -20.0025, 29.8412 -20.0027, 29.8476 -20.0029, 29.8519 -20.0035, 29.8584 -20.0045, 29.866 -20.0054, 29.8707 -20.0051, 29.8743 -20.0051, 29.8745 -20.0223, 29.8728 -20.0556, 29.8733 -20.0615, 29.858 -20.0822, 29.8495 -20.0929, 29.8443 -20.1006, 29.8408 -20.106, 29.8335 -20.1226, 29.8237 -20.1428, 29.8197 -20.151, 29.8159 -20.1592, 29.8041 -20.1876, 29.8022 -20.1936, 29.7923 -20.2149, 29.7922 -20.2391, 29.7895 -20.2435, 29.7878 -20.2478, 29.7793 -20.2808, 29.7781 -20.2847, 29.765 -20.3145, 29.7565 -20.3345, 29.7601 -20.3343, 29.7607 -20.3342, 29.759 -20.3345, 29.7563 -20.335, 29.7516 -20.3451, 29.7422 -20.3667, 29.7309 -20.3916, 29.7309 -20.4138, 29.731 -20.4344, 29.7312 -20.4459, 29.7312 -20.4556, 29.7276 -20.4594, 29.7204 -20.4667, 29.7134 -20.4736, 29.7115 -20.4823, 29.7076 -20.4989, 29.7015 -20.5152, 29.6971 -20.5187, 29.6679 -20.5368, 29.6316 -20.5585, 29.6136 -20.5695, 29.6055 -20.5752, 29.6094 -20.5799, 29.6203 -20.5952, 29.6029 -20.5991, 29.5847 -20.6055, 29.5968 -20.6505, 29.5997 -20.6556, 29.6025 -20.6605, 29.6078 -20.6682, 29.6248 -20.6641, 29.6421 -20.6604, 29.6487 -20.6581, 29.6544 -20.656, 29.6626 -20.6549, 29.6673 -20.6612, 29.6717 -20.6671, 29.6753 -20.6705, 29.6679 -20.7076, 29.6667 -20.7126, 29.6626 -20.7235, 29.6584 -20.7323, 29.6551 -20.7433, 29.6531 -20.7496, 29.6506 -20.7557, 29.6487 -20.7666, 29.647 -20.7753, 29.6436 -20.7903, 29.642 -20.8019, 29.6375 -20.8286, 29.6359 -20.8354, 29.6335 -20.845, 29.6325 -20.8488, 29.6312 -20.855, 29.6292 -20.8643, 29.6243 -20.8912, 29.5857 -20.9258, 29.5414 -20.9534, 29.4888 -20.9944, 29.482 -20.9992, 29.4771 -21.0023, 29.4577 -21.0156, 29.4993 -21.0284, 29.4936 -21.0302, 29.4872 -21.0339, 29.4395 -21.0562, 29.4347 -21.0548, 29.3573 -21.0306, 29.3574 -21.0248, 29.3582 -21.0197, 29.3566 -21.0161, 29.3526 -21.0134, 29.3486 -21.0104, 29.3467 -21.0073, 29.3482 -21.004, 29.3498 -21.0009, 29.3497 -20.9978, 29.3473 -20.9845, 29.346 -20.9765, 29.3458 -20.9736, 29.3469 -20.9685, 29.3526 -20.9613, 29.3535 -20.9584, 29.3547 -20.955, 29.3551 -20.9538, 29.3561 -20.9478, 29.356 -20.9451, 29.3538 -20.9394, 29.3533 -20.938, 29.3511 -20.9349, 29.3501 -20.9324, 29.35 -20.9322, 29.3443 -20.9275, 29.3386 -20.9239, 29.3331 -20.9187, 29.3324 -20.918, 29.329 -20.9145, 29.3282 -20.9135, 29.3241 -20.9107, 29.3174 -20.9092, 29.312 -20.9064, 29.3094 -20.9064, 29.3054 -20.907, 29.304 -20.9068, 29.3012 -20.9063, 29.2994 -20.9051, 29.2971 -20.9024, 29.2942 -20.8946, 29.2928 -20.891, 29.2916 -20.8888, 29.29 -20.8859, 29.289 -20.8819, 29.2895 -20.8766, 29.2899 -20.8707, 29.2875 -20.8635, 29.2848 -20.8556, 29.2822 -20.8538, 29.277 -20.8506, 29.2719 -20.8477, 29.2702 -20.8461, 29.2689 -20.8441, 29.2703 -20.8399, 29.2691 -20.8372, 29.2635 -20.8331, 29.2604 -20.8305, 29.2582 -20.8282, 29.2581 -20.8226, 29.2576 -20.8177, 29.2554 -20.8143, 29.2486 -20.8059, 29.2454 -20.794, 29.2403 -20.7839, 29.2388 -20.7698, 29.2351 -20.7566, 29.2298 -20.7423, 29.2258 -20.7313, 29.2225 -20.7222, 29.2187 -20.717, 29.2162 -20.7113, 29.2121 -20.7007, 29.2099 -20.6966, 29.2076 -20.6921, 29.2037 -20.6828, 29.1999 -20.6711, 29.1989 -20.6639, 29.1986 -20.6574, 29.1973 -20.6523, 29.1938 -20.6434, 29.1928 -20.6365, 29.1907 -20.6274, 29.1859 -20.6146, 29.1848 -20.6107, 29.186 -20.6063, 29.1849 -20.602, 29.1841 -20.5981, 29.1826 -20.5955, 29.1817 -20.5914, 29.1813 -20.5858, 29.1811 -20.5813, 29.1811 -20.5803, 29.1814 -20.5772, 29.181 -20.5692, 29.1818 -20.5651, 29.1827 -20.5611, 29.1586 -20.5574))"
"ms Insiza Rural Health Centre",GJZjvxYCw20,"Insiza Rural Health Centre","/uLFWBf4qXuv/v8smX6cfIdv/DT0eXd2QTTu/GJZjvxYCw20","ms Insiza Rural Health Centre",
"ms Irrisvale RHC",pCODIoWCbsR,"Irrisvale RHC","/uLFWBf4qXuv/v8smX6cfIdv/XEZY5PK581K/pCODIoWCbsR","ms Irrisvale RHC",
"ms Jessie Clinic",ksvPeqYhNHi,"Jessie Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/ksvPeqYhNHi","ms Jessie Clinic",
"ms JM Polytech Clinic",s9H39zxxy8a,"JM Polytech Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/s9H39zxxy8a","ms JM Polytech Clinic",
"ms Kafusi Clinic",dtbRhEVyrat,"Kafusi Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/dtbRhEVyrat","ms Kafusi Clinic","POINT (28.7722 -21.6039)"
"ms Kezi Rural Hospital",IKhkPBZe9GG,"Kezi Rural Hospital","/uLFWBf4qXuv/v8smX6cfIdv/wLbEvDBVFgC/IKhkPBZe9GG","ms Kezi Rural Hospital","POINT (28.458 -20.9195)"
"ms Kombo Health Post",nvcYHMpAHfm,"Kombo Health Post","/uLFWBf4qXuv/v8smX6cfIdv/DT0eXd2QTTu/nvcYHMpAHfm","ms Kombo Health Post",
"ms Kumbudzi RHC",o7lk8OxDSN5,"Kumbudzi RHC","/uLFWBf4qXuv/v8smX6cfIdv/XEZY5PK581K/o7lk8OxDSN5","ms Kumbudzi RHC",
"ms Lady Barring Rural Hospital",puEtgGYL24a,"Lady Barring Rural Hospital","/uLFWBf4qXuv/v8smX6cfIdv/MPQwQf30hAo/puEtgGYL24a","ms Lady Barring Rural Hospital",
"ms Lady Stanley Rural Hospital",icJVWJT4Kor,"Lady Stanley Rural Hospital","/uLFWBf4qXuv/v8smX6cfIdv/MPQwQf30hAo/icJVWJT4Kor","ms Lady Stanley Rural Hospital",
"ms Lushongwe Clinic",tPTWTiP1Kqw,"Lushongwe Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/tPTWTiP1Kqw","ms Lushongwe Clinic",
"ms Mabuze Rural Health Centre",Nw3NVUqhNaU,"Mabuze Rural Health Centre","/uLFWBf4qXuv/v8smX6cfIdv/DT0eXd2QTTu/Nw3NVUqhNaU","ms Mabuze Rural Health Centre","POINT (29.4529 -20.9391)"
"ms Macingwana RHC",LQWtD91BnwV,"ms Macingwana RHC","/uLFWBf4qXuv/v8smX6cfIdv/mb8v6MsONme/LQWtD91BnwV","ms Macingwana RHC",
"ms Madabe Clinic",oSAZBT5wDIC,"Madabe Clinic","/uLFWBf4qXuv/v8smX6cfIdv/mb8v6MsONme/oSAZBT5wDIC","ms Madabe Clinic","POINT (27.7533 -20.8144)"
"ms Madlambudzi Clinic",bmL5zWEj6T7,"Madlambudzi Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MPQwQf30hAo/bmL5zWEj6T7","ms Madlambudzi Clinic",
"ms Majini Rural Health Centre",GM03mm6duRI,"Majini Rural Health Centre","/uLFWBf4qXuv/v8smX6cfIdv/KgKiMe4EZq3/GM03mm6duRI","ms Majini Rural Health Centre","POINT (29.6907 -21.5033)"
"ms Makakabule Clinic",Wj4RlmwcJkb,"Makakabule Clinic","/uLFWBf4qXuv/v8smX6cfIdv/KgKiMe4EZq3/Wj4RlmwcJkb","ms Makakabule Clinic","POINT (29.9368 -22.1379)"
"ms Makhulela Rural Health Centre",nr8AGzrBEAa,"Makhulela Rural Health Centre","/uLFWBf4qXuv/v8smX6cfIdv/MPQwQf30hAo/nr8AGzrBEAa","ms Makhulela Rural Health Centre",
"ms Makombe Clinic",oPuOEOz6VQQ,"Makombe Clinic","/uLFWBf4qXuv/v8smX6cfIdv/KgKiMe4EZq3/oPuOEOz6VQQ","ms Makombe Clinic",
"ms Makwe RHC",OUmbO9Dx9Av,"Makwe Clinic","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/OUmbO9Dx9Av","ms Makwe RHC","POINT (28.7564 -20.9692)"
"ms Malabe Health post",lLYscCkVQD1,"ms Malabe Health post","/uLFWBf4qXuv/v8smX6cfIdv/KgKiMe4EZq3/lLYscCkVQD1","ms Malabe Health post",
"ms Mambale Clinic",croT0mcnle6,"Mambale Clinic","/uLFWBf4qXuv/v8smX6cfIdv/mb8v6MsONme/croT0mcnle6","ms Mambale Clinic","POINT (28.2847 -21.4783)"
"ms Manama Mission Hospital",pTC2Kr3J36g,"Manama Mission Hospital","/uLFWBf4qXuv/v8smX6cfIdv/MyBZnohml3M/pTC2Kr3J36g","ms Manama Mission Hospital","POINT (28.9911 -21.5701)"
